wape,mae,rmse,rmsle,mase,n,model
0.4665885865688324,3.0578832626342773,15.680275917053223,0.6323267817497253,0.7119724154472351,248164.0,lightgbm
0.47469472885131836,3.111008644104004,15.464008331298828,0.6303895115852356,0.7243416905403137,248164.0,always_on
0.4675740599632263,3.0643420219421387,15.521110534667969,0.624126672744751,0.7134762406349182,248164.0,constant_gate
0.46414339542388916,3.041858434677124,15.43687629699707,0.6285696625709534,0.70824134349823,248164.0,gated
0.46406814455986023,3.041365385055542,15.419121742248535,0.6284010410308838,0.7081265449523926,248164.0,gated_A2_no_recent_error
0.4647524654865265,3.0458500385284424,15.650275230407715,0.6289282441139221,0.7091706991195679,248164.0,gated_A3_no_promotion
0.4643004834651947,3.0428879261016846,15.430134773254395,0.6294348835945129,0.7084810137748718,248164.0,gated_A5_no_demand_state
