wape,mae,rmse,rmsle,mase,n,model
0.47559139132499695,3.137396812438965,16.849096298217773,0.6274104118347168,0.7226505875587463,252000.0,lightgbm
0.4843127727508545,3.1949303150177,16.734161376953125,0.6394346952438354,0.7359025478363037,252000.0,always_on
0.47559139132499695,3.137396812438965,16.849096298217773,0.6274104118347168,0.7226505875587463,252000.0,constant_gate
0.4754352271556854,3.136366844177246,16.827476501464844,0.6282906532287598,0.7224133610725403,252000.0,gated
0.4756500720977783,3.137784004211426,16.769306182861328,0.6282076835632324,0.7227398157119751,252000.0,gated_A2_no_recent_error
0.4754216969013214,3.136277437210083,16.804706573486328,0.6280335783958435,0.7223927974700928,252000.0,gated_A3_no_promotion
0.4753694534301758,3.135932683944702,16.820301055908203,0.6277706027030945,0.722313404083252,252000.0,gated_A5_no_demand_state
