wape,mae,rmse,rmsle,mase,n,model
0.47559139132499695,3.137396812438965,16.849096298217773,0.6274104118347168,0.7226505875587463,252000.0,lightgbm
0.4843127727508545,3.1949303150177,16.734161376953125,0.6394346952438354,0.7359025478363037,252000.0,always_on
0.47559139132499695,3.137396812438965,16.849096298217773,0.6274104118347168,0.7226505875587463,252000.0,constant_gate
0.4754352271556854,3.136366844177246,16.827476501464844,0.6282906532287598,0.7224133610725403,252000.0,gated
